date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:35:41	7487/7487	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:38%20GMT	https://html.themeholy.com/bame/demo/assets/img/tournament/1-2.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/tournament/1-2.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:41	7983/7983	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:38%20GMT	https://html.themeholy.com/bame/demo/assets/img/tournament/1-3.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/tournament/1-3.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:41	421089/421089	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:34%20GMT	https://html.themeholy.com/bame/demo/assets/img/bg/tournament-sec1-bg.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/bg/tournament-sec1-bg.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:41	11272/11272	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:38%20GMT	https://html.themeholy.com/bame/demo/assets/img/tournament/1-4.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/tournament/1-4.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:41	9743/9743	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:38%20GMT	https://html.themeholy.com/bame/demo/assets/img/tournament/1-5.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/tournament/1-5.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:42	10235/10235	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:40%20GMT	https://html.themeholy.com/bame/demo/assets/img/tournament/1-6.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/tournament/1-6.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:42	170846/170846	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:40%20GMT	https://html.themeholy.com/bame/demo/assets/img/video/1-1.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/video/1-1.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:43	206283/206283	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:40%20GMT	https://html.themeholy.com/bame/demo/assets/img/video/1-2.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/video/1-2.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:43	94509/94509	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:34%20GMT	https://html.themeholy.com/bame/demo/assets/img/bg/team-sec1-bg.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/bg/team-sec1-bg.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:43	57756/57756	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:38%20GMT	https://html.themeholy.com/bame/demo/assets/img/team/1-1.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/team/1-1.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:43	2499/2499	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:38%20GMT	https://html.themeholy.com/bame/demo/assets/img/team/game-logo1-1.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/team/game-logo1-1.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:44	188482/188482	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:40%20GMT	https://html.themeholy.com/bame/demo/assets/img/video/1-3.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/video/1-3.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:44	61422/61422	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:38%20GMT	https://html.themeholy.com/bame/demo/assets/img/team/1-2.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/team/1-2.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:44	2128/2128	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:38%20GMT	https://html.themeholy.com/bame/demo/assets/img/team/game-logo1-2.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/team/game-logo1-2.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:45	62453/62453	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:38%20GMT	https://html.themeholy.com/bame/demo/assets/img/team/1-3.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/team/1-3.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:45	2192/2192	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:38%20GMT	https://html.themeholy.com/bame/demo/assets/img/team/game-logo1-3.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/team/game-logo1-3.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:45	58008/58008	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:38%20GMT	https://html.themeholy.com/bame/demo/assets/img/team/1-4.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/team/1-4.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:45	2490/2490	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:38%20GMT	https://html.themeholy.com/bame/demo/assets/img/team/game-logo1-4.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/team/game-logo1-4.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:45	49998/49998	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:38%20GMT	https://html.themeholy.com/bame/demo/assets/img/team/1-5.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/team/1-5.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:46	2370/2370	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:38%20GMT	https://html.themeholy.com/bame/demo/assets/img/team/game-logo1-5.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/team/game-logo1-5.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:46	1775/1775	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2013%20Feb%202024%2023:57:38%20GMT	https://html.themeholy.com/bame/demo/assets/img/shape/cta-bg-shape1.svg	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/shape/cta-bg-shape1.svg	(from https://html.themeholy.com/bame/demo/index.html)
18:35:47	27287/27287	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:34%20GMT	https://html.themeholy.com/bame/demo/assets/img/bg/cta-sec1-bg.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/bg/cta-sec1-bg.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:47	46018/46018	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:38%20GMT	https://html.themeholy.com/bame/demo/assets/img/product/product_1_1.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/product/product_1_1.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:47	158506/158506	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:38%20GMT	https://html.themeholy.com/bame/demo/assets/img/normal/cta1-1.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/normal/cta1-1.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:49	45561/45561	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:38%20GMT	https://html.themeholy.com/bame/demo/assets/img/product/product_1_2.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/product/product_1_2.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:49	54234/54234	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:38%20GMT	https://html.themeholy.com/bame/demo/assets/img/product/product_1_3.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/product/product_1_3.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:49	43575/43575	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:38%20GMT	https://html.themeholy.com/bame/demo/assets/img/product/product_1_5.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/product/product_1_5.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:49	42381/42381	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:38%20GMT	https://html.themeholy.com/bame/demo/assets/img/product/product_1_4.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/product/product_1_4.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:49	55154/55154	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:38%20GMT	https://html.themeholy.com/bame/demo/assets/img/product/product_1_6.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/product/product_1_6.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:49	23511/23511	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:38%20GMT	https://html.themeholy.com/bame/demo/assets/img/product/product_1_7.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/product/product_1_7.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:50	63527/63527	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:38%20GMT	https://html.themeholy.com/bame/demo/assets/img/product/product_1_8.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/product/product_1_8.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:50	54387/54387	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Feb%202024%2023:57:34%20GMT	https://html.themeholy.com/bame/demo/assets/img/blog/blog_1_2.jpg	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/blog/blog_1_2.jpg	(from https://html.themeholy.com/bame/demo/index.html)
18:35:50	56541/56541	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Feb%202024%2023:57:34%20GMT	https://html.themeholy.com/bame/demo/assets/img/blog/blog_1_1.jpg	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/blog/blog_1_1.jpg	(from https://html.themeholy.com/bame/demo/index.html)
18:35:51	5901/5901	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:36%20GMT	https://html.themeholy.com/bame/demo/assets/img/client/1-1.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/client/1-1.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:51	57477/57477	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Feb%202024%2023:57:34%20GMT	https://html.themeholy.com/bame/demo/assets/img/blog/blog_1_3.jpg	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/blog/blog_1_3.jpg	(from https://html.themeholy.com/bame/demo/index.html)
18:35:51	4847/4847	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:36%20GMT	https://html.themeholy.com/bame/demo/assets/img/client/1-2.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/client/1-2.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:51	5357/5357	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:36%20GMT	https://html.themeholy.com/bame/demo/assets/img/client/1-3.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/client/1-3.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:52	6684/6684	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:36%20GMT	https://html.themeholy.com/bame/demo/assets/img/client/1-4.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/client/1-4.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:52	6205/6205	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:36%20GMT	https://html.themeholy.com/bame/demo/assets/img/client/1-5.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/client/1-5.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:52	5909/5909	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:36%20GMT	https://html.themeholy.com/bame/demo/assets/img/client/1-6.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/client/1-6.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:52	6600/6600	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:36%20GMT	https://html.themeholy.com/bame/demo/assets/img/client/1-7.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/client/1-7.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:53	6898/6898	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:36%20GMT	https://html.themeholy.com/bame/demo/assets/img/client/1-8.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/client/1-8.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:53	6273/6273	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:36%20GMT	https://html.themeholy.com/bame/demo/assets/img/client/1-9.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/client/1-9.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:53	71396/71396	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:34%20GMT	https://html.themeholy.com/bame/demo/assets/img/bg/footer2-bg.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/bg/footer2-bg.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:54	3588/3588	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:38%20GMT	https://html.themeholy.com/bame/demo/assets/img/normal/footer-apple-btn.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/normal/footer-apple-btn.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:54	2936/2936	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:38%20GMT	https://html.themeholy.com/bame/demo/assets/img/normal/footer-playstore-btn.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/normal/footer-playstore-btn.png	(from https://html.themeholy.com/bame/demo/index.html)
18:35:54	87532/87532	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2013%20Feb%202024%2023:57:40%20GMT	https://html.themeholy.com/bame/demo/assets/js/vendor/jquery-3.7.1.min.js	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/js/vendor/jquery-3.7.1.min.js	(from https://html.themeholy.com/bame/demo/index.html)
18:35:55	407910/407910	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2013%20Feb%202024%2023:57:40%20GMT	https://html.themeholy.com/bame/demo/assets/js/app.min.js	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/js/app.min.js	(from https://html.themeholy.com/bame/demo/index.html)
18:35:55	14631/14631	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2013%20Feb%202024%2023:57:40%20GMT	https://html.themeholy.com/bame/demo/assets/js/main.js	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/js/main.js	(from https://html.themeholy.com/bame/demo/index.html)
18:35:55	105252/105252	---M--	200	added ('OK')	font/woff2	date:Tue,%2013%20Feb%202024%2023:57:32%20GMT	https://html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-brands-400.woff2	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-brands-400.woff2	(from https://html.themeholy.com/bame/demo/assets/css/fontawesome.min.css)
18:35:56	181500/181500	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2013%20Feb%202024%2023:57:32%20GMT	https://html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-brands-400.ttf	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-brands-400.ttf	(from https://html.themeholy.com/bame/demo/assets/css/fontawesome.min.css)
18:35:56	399412/399412	---M--	200	added ('OK')	font/woff2	date:Tue,%2013%20Feb%202024%2023:57:32%20GMT	https://html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-duotone-900.woff2	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-duotone-900.woff2	(from https://html.themeholy.com/bame/demo/assets/css/fontawesome.min.css)
18:35:57	1119916/1119916	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2013%20Feb%202024%2023:57:32%20GMT	https://html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-duotone-900.ttf	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-duotone-900.ttf	(from https://html.themeholy.com/bame/demo/assets/css/fontawesome.min.css)
18:35:58	354424/354424	---M--	200	added ('OK')	font/woff2	date:Tue,%2013%20Feb%202024%2023:57:32%20GMT	https://html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-regular-400.woff2	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-regular-400.woff2	(from https://html.themeholy.com/bame/demo/assets/css/fontawesome.min.css)
18:35:58	986976/986976	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2013%20Feb%202024%2023:57:32%20GMT	https://html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-light-300.ttf	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-light-300.ttf	(from https://html.themeholy.com/bame/demo/assets/css/fontawesome.min.css)
18:35:58	301680/301680	---M--	200	added ('OK')	font/woff2	date:Tue,%2013%20Feb%202024%2023:57:32%20GMT	https://html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-solid-900.woff2	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-solid-900.woff2	(from https://html.themeholy.com/bame/demo/assets/css/fontawesome.min.css)
18:35:59	388560/388560	---M--	200	added ('OK')	font/woff2	date:Tue,%2013%20Feb%202024%2023:57:32%20GMT	https://html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-light-300.woff2	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-light-300.woff2	(from https://html.themeholy.com/bame/demo/assets/css/fontawesome.min.css)
18:35:59	775600/775600	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2013%20Feb%202024%2023:57:32%20GMT	https://html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-solid-900.ttf	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-solid-900.ttf	(from https://html.themeholy.com/bame/demo/assets/css/fontawesome.min.css)
18:35:59	879176/879176	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2013%20Feb%202024%2023:57:32%20GMT	https://html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-regular-400.ttf	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-regular-400.ttf	(from https://html.themeholy.com/bame/demo/assets/css/fontawesome.min.css)
18:35:59	425296/425296	---M--	200	added ('OK')	font/woff2	date:Tue,%2013%20Feb%202024%2023:57:32%20GMT	https://html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-thin-100.woff2	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-thin-100.woff2	(from https://html.themeholy.com/bame/demo/assets/css/fontawesome.min.css)
18:35:59	1086840/1086840	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2013%20Feb%202024%2023:57:32%20GMT	https://html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-thin-100.ttf	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-thin-100.ttf	(from https://html.themeholy.com/bame/demo/assets/css/fontawesome.min.css)
18:36:00	2205/2205	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2013%20Feb%202024%2023:57:34%20GMT	https://html.themeholy.com/bame/demo/assets/img/cursor.svg	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/cursor.svg	(from https://html.themeholy.com/bame/demo/assets/css/style.css)
18:36:00	493/493	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2013%20Feb%202024%2023:57:38%20GMT	https://html.themeholy.com/bame/demo/assets/img/theme-img/th-social-bg.svg	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/theme-img/th-social-bg.svg	(from https://html.themeholy.com/bame/demo/assets/css/style.css)
18:36:00	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Mar%202024%2013:06:04%20GMT	https://html.themeholy.com/bame/demo/assets/img/shape/star.svg	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/shape/star.svg	(from https://html.themeholy.com/bame/demo/assets/css/style.css)
18:36:00	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Mar%202024%2013:06:04%20GMT	https://html.themeholy.com/bame/demo/assets/img/icon/process_arrow2-1.svg	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/icon/process_arrow2-1.svg	(from https://html.themeholy.com/bame/demo/assets/css/style.css)
18:36:01	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Mar%202024%2013:06:05%20GMT	https://html.themeholy.com/bame/demo/assets/img/process/process-card-bg2-1.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/process/process-card-bg2-1.png	(from https://html.themeholy.com/bame/demo/assets/css/style.css)
18:36:01	1748/1748	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:34%20GMT	https://html.themeholy.com/bame/demo/assets/img/bg/tournament-card2-bg.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/bg/tournament-card2-bg.png	(from https://html.themeholy.com/bame/demo/assets/css/style.css)
18:36:01	318042/318042	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Feb%202024%2023:57:34%20GMT	https://html.themeholy.com/bame/demo/assets/img/bg/breadcumb-bg.jpg	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/bg/breadcumb-bg.jpg	(from https://html.themeholy.com/bame/demo/shop-details.html)
18:36:02	1724/1724	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Feb%202024%2023:57:34%20GMT	https://html.themeholy.com/bame/demo/assets/img/blog/comment-author-1.jpg	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/blog/comment-author-1.jpg	(from https://html.themeholy.com/bame/demo/shop-details.html)
18:36:02	1286/1286	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Feb%202024%2023:57:34%20GMT	https://html.themeholy.com/bame/demo/assets/img/blog/comment-author-2.jpg	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/blog/comment-author-2.jpg	(from https://html.themeholy.com/bame/demo/shop-details.html)
18:36:02	1701/1701	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Feb%202024%2023:57:34%20GMT	https://html.themeholy.com/bame/demo/assets/img/blog/comment-author-3.jpg	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/blog/comment-author-3.jpg	(from https://html.themeholy.com/bame/demo/shop-details.html)
18:36:03	6029/6029	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Feb%202024%2023:57:34%20GMT	https://html.themeholy.com/bame/demo/assets/img/blog/comment-author-4.jpg	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/blog/comment-author-4.jpg	(from https://html.themeholy.com/bame/demo/shop-details.html)
18:36:03	34636/34636	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:38%20GMT	https://html.themeholy.com/bame/demo/assets/img/product/product_1_10.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/product/product_1_10.png	(from https://html.themeholy.com/bame/demo/shop.html)
18:36:03	51690/51690	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:38%20GMT	https://html.themeholy.com/bame/demo/assets/img/product/product_1_9.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/product/product_1_9.png	(from https://html.themeholy.com/bame/demo/shop.html)
18:36:04	39321/39321	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:38%20GMT	https://html.themeholy.com/bame/demo/assets/img/product/product_1_11.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/product/product_1_11.png	(from https://html.themeholy.com/bame/demo/shop.html)
18:36:04	52281/52281	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2023:57:38%20GMT	https://html.themeholy.com/bame/demo/assets/img/product/product_1_12.png	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/product/product_1_12.png	(from https://html.themeholy.com/bame/demo/shop.html)
18:36:04	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Mar%202024%2013:06:08%20GMT	https://html.themeholy.com/bame/demo/shop-detailis.html	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/shop-detailis.html	(from https://html.themeholy.com/bame/demo/cart.html)
18:36:05	161159/161159	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Feb%202024%2023:57:34%20GMT	https://html.themeholy.com/bame/demo/assets/img/blog/blog-s-1-1.jpg	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/blog/blog-s-1-1.jpg	(from https://html.themeholy.com/bame/demo/blog-details.html)
18:36:05	12041/12041	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Feb%202024%2023:57:34%20GMT	https://html.themeholy.com/bame/demo/assets/img/blog/blog-author.jpg	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/blog/blog-author.jpg	(from https://html.themeholy.com/bame/demo/blog-details.html)
18:36:05	64801/64801	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Feb%202024%2023:57:34%20GMT	https://html.themeholy.com/bame/demo/assets/img/blog/blog_inner_1.jpg	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/blog/blog_inner_1.jpg	(from https://html.themeholy.com/bame/demo/blog-details.html)
18:36:06	64470/64470	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Feb%202024%2023:57:34%20GMT	https://html.themeholy.com/bame/demo/assets/img/blog/blog_inner_2.jpg	C:/Users/PC/Desktop/x-game/html.themeholy.com/bame/demo/assets/img/blog/blog_inner_2.jpg	(from https://html.themeholy.com/bame/demo/blog-details.html)
